Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-08-30T12:26:00.844Z","Included","auto","No","702","76","12041","442","13261","0.01"
"2025-08-30T12:24:18.979Z","Included","auto","No","524","216","11517","488","12745","0.01"
"2025-08-30T12:19:28.445Z","Included","auto","No","1404","1336","20922","865","24527","0.03"
"2025-08-30T12:17:14.033Z","Included","auto","No","518","183","9595","515","10811","0.01"
"2025-08-30T12:15:46.337Z","Included","auto","No","756","2","8839","518","10115","0.01"
"2025-08-30T12:11:32.366Z","Included","auto","No","1852","3","6987","650","9492","0.02"
"2025-08-29T15:29:27.732Z","Errored, Not Charged","auto","No","1592","0","134989","462","137043","0.04"
"2025-08-29T15:24:07.973Z","Included","auto","No","2456","0","61693","847","64996","0.02"
"2025-08-29T15:12:16.364Z","Included","auto","No","1428","0","36684","601","38713","0.01"
"2025-08-29T15:09:55.661Z","Included","auto","No","425","0","17531","365","18321","0.01"
"2025-08-29T15:03:38.913Z","Included","auto","No","1163","0","33136","666","34965","0.01"
"2025-08-29T14:56:13.405Z","Included","auto","No","5226","0","57859","969","64054","0.02"
"2025-08-29T14:50:25.112Z","Included","auto","No","2163","0","8986","700","11849","0.01"
"2025-08-29T14:39:54.273Z","Included","auto","No","5917","0","15408","395","21720","0.01"
"2025-08-29T06:04:05.289Z","Errored, Not Charged","auto","No","8625","0","293629","2500","304754","0.09"
"2025-08-29T05:59:16.490Z","Included","auto","No","90545","0","181900","4363","276808","0.15"
"2025-08-28T19:01:31.077Z","Included","auto","No","2165","0","63623","860","66648","0.02"
"2025-08-28T19:00:14.187Z","Included","auto","No","904","0","21915","366","23185","0.01"
"2025-08-28T18:56:07.664Z","Included","auto","No","854","0","18879","345","20078","0.01"
"2025-08-28T18:44:19.793Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-08-28T14:45:32.178Z","Included","auto","No","0","5451","0","34","5485","0.01"
"2025-08-28T14:44:53.953Z","Included","auto","No","0","5394","0","20","5414","0.01"
"2025-08-27T13:22:34.315Z","Included","auto","No","1187","0","237103","578","238868","0.06"
"2025-08-27T13:20:06.938Z","Included","auto","No","3088","0","536327","812","540227","0.14"
"2025-08-27T13:13:40.504Z","Included","auto","No","6322","0","1371278","1791","1379391","0.36"
"2025-08-27T13:09:46.280Z","Included","auto","No","2770","0","473146","778","476694","0.12"
"2025-08-27T13:08:38.227Z","Included","auto","No","618","0","132024","148","132790","0.03"
"2025-08-27T13:04:33.651Z","Errored, Not Charged","auto","No","61735","0","134458","221","196414","0.10"
"2025-08-26T21:38:52.027Z","Errored, Not Charged","auto","No","61561","0","571989","882","634432","0.21"
"2025-08-26T21:33:23.173Z","Errored, Not Charged","auto","No","2836","0","662071","904","665811","0.17"
"2025-08-26T21:26:41.767Z","Errored, Not Charged","auto","No","6448","0","881668","1394","889510","0.23"
"2025-08-26T21:26:35.799Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-08-26T21:07:36.498Z","Included","auto","No","48132","0","3299868","8170","3356170","0.91"
"2025-08-26T20:59:56.209Z","Errored, Not Charged","auto","No","103767","10","3174626","2964","3281367","1.19"
"2025-08-26T20:55:39.467Z","Included","auto","No","6373","0","703671","1596","711640","0.19"
"2025-08-26T20:52:31.488Z","Included","auto","No","368","0","54537","940","55845","0.02"
"2025-08-26T20:48:05.038Z","Errored, Not Charged","auto","No","12078","0","249193","3037","264308","0.09"
"2025-08-26T20:41:20.064Z","Included","auto","No","5729","0","934550","2249","942528","0.25"
"2025-08-26T20:37:54.221Z","Errored, Not Charged","auto","No","55756","0","265665","626","322047","0.12"
"2025-08-26T20:28:04.823Z","Errored, Not Charged","auto","No","11266","0","114894","648","126808","0.04"
"2025-08-26T20:14:54.690Z","Errored, Not Charged","auto","No","15092","0","2219707","1615","2236414","0.58"
"2025-08-26T20:08:32.255Z","Included","auto","No","3076","0","811315","976","815367","0.21"
"2025-08-26T20:03:30.859Z","Included","auto","No","4608","0","769066","1495","775169","0.20"
"2025-08-26T20:01:20.001Z","Included","auto","No","50540","0","364371","823","415734","0.14"
"2025-08-26T19:51:28.996Z","Errored, Not Charged","auto","No","27500","0","5071","404","32975","0.03"
"2025-08-26T19:40:01.329Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-08-26T18:34:48.281Z","Errored, Not Charged","auto","No","330","0","9804","665","10799","0.01"
"2025-08-26T18:32:05.027Z","Included","auto","No","1473","0","17003","837","19313","0.01"
"2025-08-26T18:28:46.829Z","Included","auto","No","1375","0","14315","817","16507","0.01"
"2025-08-26T18:26:15.089Z","Included","auto","No","1258","0","11781","756","13795","0.01"
"2025-08-26T18:24:01.156Z","Included","auto","No","2635","0","12379","843","15857","0.01"
"2025-08-25T23:01:09.623Z","Included","auto","No","2675","0","98402","640","101717","0.03"
"2025-08-25T22:59:19.153Z","Included","auto","No","1018","0","50369","504","51891","0.02"
"2025-08-25T22:39:37.242Z","Included","auto","No","8326","0","180642","1718","190686","0.06"
"2025-08-25T22:38:45.901Z","Included","auto","No","1117","0","17223","410","18750","0.01"
"2025-08-25T22:04:20.571Z","Errored, Not Charged","auto","No","971","0","242003","492","243466","0.06"
"2025-08-25T21:56:50.792Z","Errored, Not Charged","auto","No","1463","0","154981","799","157243","0.04"
"2025-08-25T21:55:26.622Z","Included","auto","No","2335","0","371277","880","374492","0.10"
"2025-08-25T21:52:31.196Z","Errored, Not Charged","auto","No","3086","0","480313","1192","484591","0.13"
"2025-08-25T21:51:06.648Z","Included","auto","No","1323","0","64059","491","65873","0.02"
"2025-08-25T21:47:56.319Z","Included","auto","No","2854","0","300733","779","304366","0.08"
"2025-08-25T21:45:01.344Z","Included","auto","No","1948","0","222712","598","225258","0.06"
"2025-08-25T21:39:08.711Z","Included","auto","No","22938","0","516529","1769","541236","0.16"
"2025-08-25T21:38:02.417Z","Included","auto","No","1157","0","20831","221","22209","0.01"
"2025-08-25T21:31:06.304Z","Included","auto","No","16650","0","414329","3173","434152","0.13"
"2025-08-25T21:15:18.733Z","Errored, Not Charged","auto","No","5853","0","1363372","1503","1370728","0.35"
"2025-08-25T21:09:49.063Z","Errored, Not Charged","auto","No","93486","0","752690","1232","847408","0.29"
"2025-08-25T21:07:48.090Z","Included","auto","No","10368","0","81784","596","92748","0.03"
"2025-08-25T21:00:48.272Z","Included","auto","No","2986","0","643797","11228","658011","0.21"
"2025-08-25T20:56:21.819Z","Included","auto","No","2249","0","699270","869","702388","0.18"
"2025-08-25T20:49:07.364Z","Errored, Not Charged","auto","No","51110","0","1569187","2942","1623239","0.46"
"2025-08-25T20:41:28.359Z","Included","auto","No","54423","96320","1038790","5289","1194822","0.35"
"2025-08-25T20:37:09.294Z","Included","auto","No","17812","0","1012388","1011","1031211","0.27"
"2025-08-25T20:33:41.786Z","Included","auto","No","16728","0","759674","892","777294","0.21"
"2025-08-25T20:29:16.433Z","Included","auto","No","17152","0","773159","934","791245","0.21"
"2025-08-25T20:25:57.454Z","Included","auto","No","2422","0","515020","515","517957","0.13"
"2025-08-25T20:12:02.767Z","Included","auto","No","59376","0","509143","1048","569567","0.19"
"2025-08-25T16:42:36.716Z","Included","auto","No","1687","0","179737","630","182054","0.05"
"2025-08-25T16:19:32.065Z","Included","auto","No","43264","0","976974","10345","1030583","0.33"
"2025-08-25T16:17:33.103Z","Included","auto","No","535","0","9424","507","10466","0.005"
"2025-08-25T16:15:36.935Z","Included","auto","No","7174","0","2251","481","9906","0.01"
"2025-08-25T15:33:58.112Z","Included","auto","No","296","0","23782","240","24318","0.01"
"2025-08-25T15:31:47.572Z","Included","auto","No","290","0","23493","273","24056","0.01"
"2025-08-25T15:29:57.624Z","Included","auto","No","444","0","23050","246","23740","0.01"
"2025-08-25T15:27:54.931Z","Included","auto","No","179","0","22872","187","23238","0.01"
"2025-08-25T15:23:06.016Z","Included","auto","No","19047","0","3826","150","23023","0.02"
"2025-08-25T15:18:30.238Z","Included","claude-3.7-sonnet-thinking","No","28512","78","10338","979","39907","0.12"
"2025-08-24T15:29:07.455Z","Included","claude-3.7-sonnet-thinking","No","2971","9819","25156","1896","39842","0.08"
"2025-08-24T15:24:02.386Z","Included","claude-3.7-sonnet-thinking","No","3995","3829","77050","2393","87267","0.08"
"2025-08-24T15:23:41.139Z","Included","claude-3.7-sonnet-thinking","No","353","201","24279","507","25340","0.02"
"2025-08-24T15:22:25.427Z","Included","claude-3.7-sonnet-thinking","No","440","144","23839","330","24753","0.01"
"2025-08-24T15:21:27.787Z","Included","claude-3.7-sonnet-thinking","No","431","123","23408","727","24689","0.02"
"2025-08-24T15:20:46.394Z","Included","claude-3.7-sonnet-thinking","No","391","106","23017","428","23942","0.02"
"2025-08-24T15:20:21.671Z","Included","claude-3.7-sonnet-thinking","No","353","176","22664","509","23702","0.02"
"2025-08-24T15:19:24.883Z","Included","claude-3.7-sonnet-thinking","No","215","129","22449","377","23170","0.01"
"2025-08-24T15:18:49.913Z","Included","claude-3.7-sonnet-thinking","No","565","123","21884","218","22790","0.01"
"2025-08-24T15:17:49.059Z","Included","claude-3.7-sonnet-thinking","No","167","178","21717","663","22725","0.02"
"2025-08-24T15:16:52.767Z","Included","claude-3.7-sonnet-thinking","No","329","129","21388","112","21958","0.01"
"2025-08-24T15:16:22.818Z","Included","claude-3.7-sonnet-thinking","No","341","140","21047","395","21923","0.01"
"2025-08-24T15:15:38.469Z","Included","claude-3.7-sonnet-thinking","No","490","114","20557","364","21525","0.01"
"2025-08-24T15:13:58.928Z","Included","claude-3.7-sonnet-thinking","No","533","133","20024","562","21252","0.02"
"2025-08-24T15:12:03.259Z","Included","claude-3.7-sonnet-thinking","No","394","197","19630","587","20808","0.02"
"2025-08-24T15:10:35.090Z","Included","claude-3.7-sonnet-thinking","No","655","147","18975","534","20311","0.02"
"2025-08-24T15:07:50.258Z","Included","claude-3.7-sonnet-thinking","No","352","250","18623","823","20048","0.02"
"2025-08-24T15:05:55.442Z","Included","claude-3.7-sonnet-thinking","No","177","160","18446","356","19139","0.01"
"2025-08-24T15:05:18.148Z","Included","claude-3.7-sonnet-thinking","No","399","135","18047","96","18677","0.01"
"2025-08-24T15:04:38.105Z","Included","claude-3.7-sonnet-thinking","No","1755","169","16292","631","18847","0.02"
"2025-08-24T15:02:41.983Z","Included","claude-3.7-sonnet-thinking","No","4605","663","29920","1224","36412","0.05"
"2025-08-24T15:00:14.697Z","Included","claude-3.7-sonnet-thinking","No","4567","473","70732","1151","76923","0.06"
"2025-08-24T14:56:04.474Z","Included","claude-3.7-sonnet-thinking","No","2985","103","61625","1317","66030","0.05"
"2025-08-24T14:54:54.492Z","Included","claude-3.7-sonnet-thinking","No","1738","89","21185","774","23786","0.02"
"2025-08-24T13:23:22.081Z","Included","auto","No","2712","0","612112","1043","615867","0.16"
"2025-08-24T13:16:17.501Z","Included","auto","No","18165","0","48770","528","67463","0.03"
"2025-08-24T13:05:18.717Z","Included","auto","No","115816","0","3904062","6242","4026120","1.12"
"2025-08-24T12:34:45.598Z","Included","auto","No","2078","0","139443","1157","142678","0.04"
"2025-08-24T12:27:40.783Z","Included","auto","No","3465","0","265494","953","269912","0.07"
"2025-08-24T12:19:35.650Z","Included","auto","No","37112","0","5325","556","42993","0.04"
"2025-08-24T12:09:45.373Z","Included","auto","No","38932","0","169500","560","208992","0.08"
"2025-08-24T12:00:34.063Z","Included","auto","No","375","0","40252","296","40923","0.01"
"2025-08-24T11:55:17.848Z","Included","auto","No","13206","0","555018","10132","578356","0.19"
"2025-08-24T11:48:15.977Z","Included","auto","No","925","0","52752","483","54160","0.02"
"2025-08-24T11:42:25.443Z","Included","auto","No","10620","0","633405","3873","647898","0.18"
"2025-08-24T11:40:58.128Z","Included","auto","No","2178","0","27218","341","29737","0.01"
"2025-08-24T11:39:33.441Z","Included","auto","No","2587","0","33259","414","36260","0.01"
"2025-08-24T11:37:50.897Z","Included","auto","No","2896","0","47015","542","50453","0.02"
"2025-08-24T11:28:25.426Z","Included","auto","No","1076","0","6823","291","8190","0.004"
"2025-08-24T11:25:16.625Z","Included","auto","No","2672","0","4152","394","7218","0.01"
"2025-08-24T11:20:28.848Z","Included","auto","No","372","0","71618","294","72284","0.02"
"2025-08-24T11:08:56.648Z","Included","auto","No","67824","0","2083019","3389","2154232","0.60"
"2025-08-24T09:53:17.612Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-08-24T09:52:38.513Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-08-24T09:45:35.081Z","Included","auto","No","2103","0","299877","402","302382","0.08"
"2025-08-24T09:39:55.123Z","Included","auto","No","55139","0","1029882","1755","1086776","0.32"
"2025-08-24T08:59:22.593Z","Errored, Not Charged","auto","No","7474","0","891550","1684","900708","0.24"
"2025-08-24T08:58:07.265Z","Errored, Not Charged","auto","No","228","0","40608","0","40836","0.01"
"2025-08-24T08:49:50.859Z","Errored, Not Charged","auto","No","3954","0","269293","610","273857","0.07"
"2025-08-24T08:40:33.117Z","Included","auto","No","6261","0","666571","1674","674506","0.18"
"2025-08-24T08:32:14.226Z","Included","auto","No","26427","0","552301","1932","580660","0.17"
"2025-08-24T06:00:13.469Z","Errored, Not Charged","auto","No","3425","0","244970","821","249216","0.07"
"2025-08-24T05:58:12.018Z","Included","auto","No","5553","0","73911","738","80202","0.03"
"2025-08-24T05:55:36.933Z","Included","auto","No","4078","0","164805","1239","170122","0.05"
"2025-08-24T05:46:10.837Z","Included","auto","No","5389","0","148311","1709","155409","0.05"
"2025-08-24T05:40:42.449Z","Included","auto","No","27389","0","406658","9421","443468","0.17"
"2025-08-24T05:34:36.451Z","Included","auto","No","7393","0","59955","8773","76121","0.06"
"2025-08-24T05:29:54.480Z","Included","auto","No","5327","0","177726","5755","188808","0.07"
"2025-08-24T05:27:06.103Z","Included","auto","No","17218","0","24140","4470","45828","0.04"
"2025-08-23T14:36:47.230Z","Included","auto","No","9862","0","1274168","2245","1286275","0.34"
"2025-08-23T14:14:45.367Z","Included","auto","No","29500","0","3005432","7555","3042487","0.81"
"2025-08-23T13:47:34.356Z","Included","auto","No","10922","0","266495","1860","279277","0.08"
"2025-08-23T07:29:58.748Z","Included","claude-3.7-sonnet-thinking","No","20667","83","279339","7056","307145","0.27"
"2025-08-23T07:23:46.134Z","Included","claude-3.7-sonnet-thinking","No","9962","5446","21666","9105","46179","0.17"
"2025-08-22T21:35:30.631Z","Included","auto","No","9659","0","2259","1439","13357","0.02"
"2025-08-22T21:18:02.111Z","Included","auto","No","5251","52","19352","5723","30378","0.11"
"2025-08-22T21:17:48.832Z","Included","auto","No","463","0","18848","219","19530","0.01"
"2025-08-22T21:17:21.050Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-08-22T21:06:54.049Z","Included","auto","No","2","0","9319","3899","13220","0.02"
"2025-08-22T21:06:53.920Z","Included","auto","No","2492","0","6829","3899","13220","0.02"
"2025-08-22T20:26:42.007Z","Included","auto","No","11466","0","15624","509","27599","0.02"
"2025-08-22T20:23:35.913Z","Included","auto","No","10457","0","2251","539","13247","0.01"
"2025-08-22T19:44:11.382Z","Included","auto","No","9530","0","128931","2966","141427","0.05"
"2025-08-22T19:29:42.556Z","Included","auto","No","1313","0","4165","1053","6531","0.01"
"2025-08-22T19:25:46.879Z","Included","auto","No","1911","0","2255","1128","5294","0.01"
"2025-08-22T19:18:12.276Z","Included","auto","No","1050","0","22870","436","24356","0.01"
"2025-08-22T19:15:02.609Z","Included","auto","No","679","0","10354","396","11429","0.005"
"2025-08-22T19:05:41.443Z","Included","auto","No","2359","0","53185","888","56432","0.02"
"2025-08-22T19:02:36.062Z","Included","auto","No","3153","0","86575","1041","90769","0.03"
"2025-08-22T18:57:24.836Z","Included","auto","No","854","0","12683","643","14180","0.01"
"2025-08-22T18:56:13.098Z","Included","auto","No","2667","0","19042","255","21964","0.01"
